Dir,Flgs,SrcAddr,DstAddr,Sport,Dport,SrcBytes,DstBytes,SrcLoad,DstLoad,SrcGap,DstGap,SIntPkt,DIntPkt,SIntPktAct,DIntPktAct,SrcJitter,DstJitter,sMaxPktSz,dMaxPktSz,sMinPktSz,dMinPktSz,Dur,Trans,TotPkts,TotBytes,Load,Loss,pLoss,pSrcLoss,pDstLoss,Rate,SrcMac,DstMac,Packet_num,Temp,SpO2,Pulse_Rate,SYS,DIA,Heart_rate,Resp_Rate,ST,Attack Category,Label
   ->, M        ,10.0.1.172,10.0.1.150,50497,1111,496,186,20067,6689,0,0,49.434668,50.3795,0,0,5.066215,50.3065,310,66,60,60,0.148304,1,7,682,26756,0,0,0,0,40.457,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,15798,27.7,98,73,148,84,73,19,0.3,Data Alteration,1
   ->, M        ,10.0.1.172,10.0.1.150,50563,1111,496,186,20055,6685,0,0,49.463332,50.5785,0,0,5.207303,50.3935,310,66,60,60,0.14839,1,7,682,26740,0,0,0,0,40.434,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,15799,27.7,98,73,148,84,73,19,0.3,Data Alteration,1
   ->, M        ,10.0.1.172,10.0.1.150,50673,1111,496,186,21594,7198,0,0,45.939668,52.777,0,0,10.340793,52.743,310,66,60,60,0.137819,1,7,682,28791,0,0,0,0,43.535,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,15800,27.8,98,73,148,84,73,19,0.3,Data Alteration,1
   ->, M        ,10.0.1.172,10.0.1.150,50767,1111,496,186,19524,6508,0,0,50.808332,52.497,0,0,3.956819,52.491,310,66,60,60,0.152425,1,7,682,26032,0,0,0,0,39.364,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,15801,26.9,98,73,148,84,73,19,0.3,Data Alteration,1
   ->, M        ,10.0.1.172,10.0.1.150,50854,1111,496,186,23310,7770,0,0,42.557668,40.191,0,0,3.457673,40.011,310,66,60,60,0.127673,1,7,682,31079,0,0,0,0,46.995,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,15802,27.4,98,84,148,84,84,19,0.3,Data Alteration,1
   ->, M        ,10.0.1.172,10.0.1.150,51120,1111,496,186,20059,6686,0,0,49.453332,52.9445,0,0,5.697524,52.9385,310,66,60,60,0.14836,1,7,682,26746,0,0,0,0,40.442,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,15803,27.4,98,81,148,84,81,19,0.3,Data Alteration,1
   ->, M        ,10.0.1.172,10.0.1.150,51167,1111,496,186,21189,7063,0,0,46.816332,42.498,0,0,6.349188,42.456,310,66,60,60,0.140449,1,7,682,28252,0,0,0,0,42.72,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,15804,27.4,98,78,148,84,78,19,0.3,Data Alteration,1
   ->, M        ,10.0.1.172,10.0.1.150,51229,1111,496,186,24202,8067,0,0,40.988332,37.639,0,0,6.2912,37.568,310,66,60,60,0.122965,1,7,682,32269,0,0,0,0,48.794,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,15805,27.4,98,78,148,84,78,19,0.3,Data Alteration,1
   ->, M        ,10.0.1.172,10.0.1.150,51392,1111,496,186,21198,7066,0,0,46.797668,48.809,0,0,2.850063,48.706,310,66,60,60,0.140393,1,7,682,28264,0,0,0,0,42.737,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,15806,27.4,98,84,148,84,84,19,0.3,Data Alteration,1
   ->, M        ,10.0.1.172,10.0.1.150,51457,1111,496,186,20476,6825,0,0,48.447332,46.544,0,0,3.243485,46.484,310,66,60,60,0.145342,1,7,682,27301,0,0,0,0,41.282,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,15807,27,98,73,148,84,73,19,0.3,Data Alteration,1
   ->, M        ,10.0.1.172,10.0.1.150,51603,1111,436,486,562.154,822.946,0,0,42.489,591.576,0,0,1.869,661.119438,310,66,60,60,4.141217,1,11,922,1385,0,0,0,0,2.415,d8:9e:f3:95:02:75,b8:ca:3a:cf:0b:87,15808,27.1,98,73,148,84,73,19,0.3,Data Alteration,1
   ->, e        ,10.0.1.172,10.0.1.150,53523,1111,496,186,26549,8850,0,0,37.365,3.569,0,0,47.918586,3.533,310,66,60,60,0.112095,1,7,682,35399,0,0,0,0,53.526,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15809,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,53537,1111,496,186,26404,8801,0,0,37.570332,2.368,0,0,49.856164,2.335,310,66,60,60,0.112711,1,7,682,35205,0,0,0,0,53.233,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15810,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,53569,1111,496,186,24619,8206,0,0,40.293668,2.957,0,0,52.88723,2.922,310,66,60,60,0.120881,1,7,682,32826,0,0,0,0,49.636,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15811,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,53635,1111,496,186,50827,16942,0,0,19.517,2.765,0,0,23.879895,2.697,310,66,60,60,0.058551,1,7,682,67770,0,0,0,0,102.475,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15812,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,53655,1111,496,186,26825,8942,0,0,36.980668,4.278,0,0,46.493387,4.2,310,66,60,60,0.110942,1,7,682,35766,0,0,0,0,54.082,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15813,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,53717,1111,496,186,26675,8892,0,0,37.189,2.379,0,0,49.333258,2.302,310,66,60,60,0.111567,1,7,682,35566,0,0,0,0,53.779,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15814,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,53735,1111,496,186,46773,15591,0,0,21.209,2.768,0,0,26.245217,2.709,310,66,60,60,0.063627,1,7,682,62363,0,0,0,0,94.3,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15815,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,53777,1111,496,186,26643,8881,0,0,37.233332,2.792,0,0,48.838219,2.712,310,66,60,60,0.1117,1,7,682,35524,0,0,0,0,53.715,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15816,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,53847,1111,496,186,24881,8294,0,0,39.869332,4.436,0,0,50.260215,4.281,310,66,60,60,0.119608,1,7,682,33175,0,0,0,0,50.164,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15817,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,53881,1111,496,186,26081,8694,0,0,38.035668,3.1295,0,0,49.551289,2.9495,310,66,60,60,0.114107,1,7,682,34774,0,0,0,0,52.582,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15818,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,53907,1111,496,186,51009,17003,0,0,19.447666,1.618,0,0,25.296602,1.559,310,66,60,60,0.058343,1,7,682,68012,0,0,0,0,102.84,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15819,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,53915,1111,496,186,26212,8737,0,0,37.844668,3.7365,0,0,48.418746,3.6565,310,66,60,60,0.113534,1,7,682,34950,0,0,0,0,52.848,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15820,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,53973,1111,496,186,25460,8487,0,0,38.963668,3.0465,0,0,50.960266,2.9685,310,66,60,60,0.116891,1,7,682,33946,0,0,0,0,51.33,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15821,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54017,1111,496,186,26207,8736,0,0,37.852332,3.289,0,0,48.99582,3.229,310,66,60,60,0.113557,1,7,682,34943,0,0,0,0,52.837,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15822,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54026,1111,496,186,49897,16632,0,0,19.881,2.0075,0,0,25.39026,1.9475,310,66,60,60,0.059643,1,7,682,66529,0,0,0,0,100.599,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15823,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54027,1111,496,186,27130,9043,0,0,36.565,1.9155,0,0,49.107813,1.8325,310,66,60,60,0.109695,1,7,682,36173,0,0,0,0,54.697,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15824,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54081,1111,496,186,26920,8973,0,0,36.849332,3.2865,0,0,47.597961,3.2275,310,66,60,60,0.110548,1,7,682,35894,0,0,0,0,54.275,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15825,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54089,1111,496,186,27006,9002,0,0,36.732668,2.406,0,0,48.642125,2.346,310,66,60,60,0.110198,1,7,682,36008,0,0,0,0,54.447,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15826,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54120,1111,496,186,25823,8608,0,0,38.416,2.299,0,0,51.178594,2.22,310,66,60,60,0.115248,1,7,682,34430,0,0,0,0,52.062,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15827,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54135,1111,496,186,25424,8475,0,0,39.018,2.472,0,0,51.752129,2.412,310,66,60,60,0.117054,1,7,682,33899,0,0,0,0,51.258,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15828,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54157,1111,496,186,26393,8798,0,0,37.585668,2.1085,0,0,50.276512,2.0485,310,66,60,60,0.112757,1,7,682,35191,0,0,0,0,53.212,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15829,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54180,1111,496,186,26994,8998,0,0,36.749332,3.043,0,0,47.756426,3.005,310,66,60,60,0.110248,1,7,682,35992,0,0,0,0,54.423,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15830,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54221,1111,496,186,247053,82351,0,0,4.015333,1.5175,0,0,3.769158,1.4785,310,66,60,60,0.012046,1,7,682,329404,0,0,0,0,498.091,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15831,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54272,1111,496,186,182823,60941,0,0,5.426,4.6555,0,0,3.933805,4.5925,310,66,60,60,0.016278,1,7,682,243765,0,0,0,0,368.596,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15832,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54406,1111,496,186,207055,69018,0,0,4.791,4.3045,0,0,3.553627,4.2865,310,66,60,60,0.014373,1,7,682,276073,0,0,0,0,417.449,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15833,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54484,1111,496,186,220493,73498,0,0,4.499,2.279,0,0,3.696593,2.239,310,66,60,60,0.013497,1,7,682,293991,0,0,0,0,444.543,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15834,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54509,1111,496,186,301489,100496,0,0,3.290333,1.9925,0,0,2.469849,1.9505,310,66,60,60,0.009871,1,7,682,401986,0,0,0,0,607.841,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15835,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54546,1111,496,186,254185,84728,0,0,3.902667,1.876,0,0,3.273722,1.841,310,66,60,60,0.011708,1,7,682,338914,0,0,0,0,512.47,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15836,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54625,1111,496,186,208141,69380,0,0,4.766,2.122,0,0,4.122933,2.088,310,66,60,60,0.014298,1,7,682,277521,0,0,0,0,419.639,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15837,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54667,1111,496,186,27629,9210,0,0,35.904332,25.9585,0,0,25.439564,25.9235,310,66,60,60,0.107713,1,7,682,36839,0,0,0,0,55.704,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15838,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54670,1111,496,186,180604,60201,0,0,5.492667,3.2975,0,0,4.116106,3.2375,310,66,60,60,0.016478,1,7,682,240806,0,0,0,0,364.122,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15839,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54736,1111,496,186,125586,41862,0,0,7.899,4.2865,0,0,6.215859,4.2525,310,66,60,60,0.023697,1,7,682,167447,0,0,0,0,253.197,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15840,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54762,1111,496,186,193523,64508,0,0,5.126,2.4315,0,0,4.338594,2.3975,310,66,60,60,0.015378,1,7,682,258031,0,0,0,0,390.168,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15841,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54780,1111,496,186,241873,80624,0,0,4.101333,2.153,0,0,3.295242,2.119,310,66,60,60,0.012304,1,7,682,322497,0,0,0,0,487.646,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15842,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54834,1111,496,186,219388,73129,0,0,4.521667,3.8205,0,0,3.252408,3.7225,310,66,60,60,0.013565,1,7,682,292517,0,0,0,0,442.315,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15843,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54902,1111,496,186,26386,8795,0,0,37.596,26.961,0,0,26.662652,26.943,310,66,60,60,0.112788,1,7,682,35181,0,0,0,0,53.197,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15844,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,54922,1111,496,186,245646,81882,0,0,4.038333,3.052,0,0,2.850842,3.034,310,66,60,60,0.012115,1,7,682,327528,0,0,0,0,495.254,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15845,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,55266,1111,496,186,148927,49642,0,0,6.661,2.316,0,0,6.45447,2.282,310,66,60,60,0.019983,1,7,682,198569,0,0,0,0,300.255,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15846,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,55436,1111,496,186,216311,72103,0,0,4.586,3.1765,0,0,3.275,3.1425,310,66,60,60,0.013758,1,7,682,288414,0,0,0,0,436.11,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15847,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,55692,1111,496,186,217592,72531,0,0,4.559,3.922,0,0,3.113547,3.823,310,66,60,60,0.013677,1,7,682,290122,0,0,0,0,438.693,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15848,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,55748,1111,496,186,26964,8988,0,0,36.79,27.37,0,0,26.016879,27.301,310,66,60,60,0.11037,1,7,682,35952,0,0,0,0,54.363,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15849,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,55781,1111,496,186,233815,77938,0,0,4.242667,3.497,0,0,1.450592,3.438,310,66,60,60,0.012728,1,7,682,311754,0,0,0,0,471.402,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15850,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,55951,1111,496,186,149368,49789,0,0,6.641333,2.977,0,0,5.764061,2.938,310,66,60,60,0.019924,1,7,682,199157,0,0,0,0,301.144,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15851,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,56241,1111,496,186,151759,50586,0,0,6.536667,4.153,0,0,4.793595,4.114,310,66,60,60,0.01961,1,7,682,202346,0,0,0,0,305.966,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15852,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,56356,1111,496,186,250105,83368,0,0,3.966333,2.952,0,0,2.802078,2.911,310,66,60,60,0.011899,1,7,682,333473,0,0,0,0,504.244,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15853,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,56433,1111,496,186,201299,67100,0,0,4.928,3.94,0,0,3.494595,3.862,310,66,60,60,0.014784,1,7,682,268398,0,0,0,0,405.844,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15854,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,56560,1111,496,186,105599,35200,0,0,9.394,10.8135,0,0,8.986995,10.7565,310,66,60,60,0.028182,1,7,682,140799,0,0,0,0,212.902,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15855,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,56583,1111,496,186,176001,58667,0,0,5.636333,2.7175,0,0,4.734094,2.6435,310,66,60,60,0.016909,1,7,682,234668,0,0,0,0,354.841,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15856,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,56731,1111,496,186,254795,84931,0,0,3.893333,2.3835,0,0,2.907636,2.3095,310,66,60,60,0.01168,1,7,682,339726,0,0,0,0,513.699,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15857,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,56809,1111,496,186,257685,85895,0,0,3.849667,2.313,0,0,2.904433,2.276,310,66,60,60,0.011549,1,7,682,343580,0,0,0,0,519.526,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15858,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,56967,1111,496,186,232264,77421,0,0,4.271,1.931,0,0,3.710519,1.836,310,66,60,60,0.012813,1,7,682,309685,0,0,0,0,468.274,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15859,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,57072,1111,496,186,258446,86148,0,0,3.838333,2.367,0,0,2.859097,2.35,310,66,60,60,0.011515,1,7,682,344594,0,0,0,0,521.06,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15860,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,57095,1111,496,186,215325,71775,0,0,4.607,2.0085,0,0,4.035641,1.8745,310,66,60,60,0.013821,1,7,682,287099,0,0,0,0,434.122,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15861,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,57196,1111,496,186,281099,93700,0,0,3.529,2.4585,0,0,2.525903,2.4415,310,66,60,60,0.010587,1,7,682,374799,0,0,0,0,566.733,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15862,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,57253,1111,496,186,274286,91429,0,0,3.616667,1.944,0,0,2.888785,1.869,310,66,60,60,0.01085,1,7,682,365714,0,0,0,0,552.995,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15863,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,57396,1111,496,186,224401,74800,0,0,4.420667,2.699,0,0,3.280262,2.694,310,66,60,60,0.013262,1,7,682,299201,0,0,0,0,452.42,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15864,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,57474,1111,496,186,215527,71842,0,0,4.602667,1.93,0,0,4.120632,1.925,310,66,60,60,0.013808,1,7,682,287370,0,0,0,0,434.531,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15865,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,57619,1111,496,186,187891,62630,0,0,5.279667,2.424,0,0,4.534745,2.385,310,66,60,60,0.015839,1,7,682,250521,0,0,0,0,378.812,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15866,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,57680,1111,496,186,269151,89717,0,0,3.685667,2.045,0,0,2.884223,2.011,310,66,60,60,0.011057,1,7,682,358868,0,0,0,0,542.643,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15867,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,57803,1111,496,186,181685,60562,0,0,5.46,3.366,0,0,4.067887,3.332,310,66,60,60,0.01638,1,7,682,242247,0,0,0,0,366.3,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15868,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,57928,1111,496,186,254925,84975,0,0,3.891333,1.816,0,0,3.314286,1.781,310,66,60,60,0.011674,1,7,682,339901,0,0,0,0,513.963,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15869,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,58016,1111,496,186,207430,69143,0,0,4.782333,2.415,0,0,3.908588,2.336,310,66,60,60,0.014347,1,7,682,276574,0,0,0,0,418.206,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15870,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,58134,1111,496,186,204101,68034,0,0,4.860333,2.392,0,0,4.043443,2.322,310,66,60,60,0.014581,1,7,682,272135,0,0,0,0,411.494,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15871,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,58349,1111,496,186,264957,88319,0,0,3.744,2.27,0,0,2.634442,2.195,310,66,60,60,0.011232,1,7,682,353276,0,0,0,0,534.188,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15872,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,58411,1111,496,186,226622,75541,0,0,4.377333,2.5565,0,0,3.332478,2.5225,310,66,60,60,0.013132,1,7,682,302163,0,0,0,0,456.899,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15873,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,58475,1111,496,186,231649,77216,0,0,4.282333,2.612,0,0,3.20785,2.514,310,66,60,60,0.012847,1,7,682,308866,0,0,0,0,467.035,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15874,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,58624,1111,496,186,152077,50692,0,0,6.523,4.431,0,0,4.686968,4.365,310,66,60,60,0.019569,1,7,682,202770,0,0,0,0,306.607,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15875,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,58791,1111,496,186,243555,81185,0,0,4.073,2.1365,0,0,3.263923,2.0965,310,66,60,60,0.012219,1,7,682,324740,0,0,0,0,491.039,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15876,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,58869,1111,496,186,255978,85326,0,0,3.875333,2.335,0,0,2.928423,2.253,310,66,60,60,0.011626,1,7,682,341304,0,0,0,0,516.085,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15877,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,58907,1111,496,186,226587,75529,0,0,4.378,2.8645,0,0,3.182015,2.8055,310,66,60,60,0.013134,1,7,682,302117,0,0,0,0,456.83,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15878,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,59033,1111,496,186,261190,87063,0,0,3.798,3.2225,0,0,2.736323,3.1175,310,66,60,60,0.011394,1,7,682,348253,0,0,0,0,526.593,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15879,27.3,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,59392,1111,496,186,197925,65975,0,0,5.012,3.0065,0,0,3.773153,2.9665,310,66,60,60,0.015036,1,7,682,263900,0,0,0,0,399.042,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15880,27.4,98,73,148,84,73,19,0.3,normal,0
   ->, e        ,10.0.1.172,10.0.1.150,59448,1111,496,186,226260,75420,0,0,4.384333,2.6835,0,0,3.32468,2.4985,310,66,60,60,0.013153,1,7,682,301680,0,0,0,0,456.17,84:3a:4b:0f:5b:94,b8:ca:3a:cf:0b:87,15881,27.4,98,73,148,84,73,19,0.3,normal,0
